longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-0.5867046364788946,1.3188453898045966,-0.9134207653447121,-0.5087660580774658,-0.5384759159206652,-0.7042154689150092,-0.6754160663441257,-0.19985395262435304,1.0,-0.7213332514463253
0.8067071624297506,-0.8578840288565689,-0.1999235586185222,-0.13666939639680473,-0.07753953694309203,-0.26151148641200306,0.009393953488543952,-0.46846461244272714,0.0,-0.019210437665302716
0.4920657884826401,-0.675319626001116,-0.7548658305166699,-0.024217579721813768,0.756873497821438,0.49900916835483433,0.7464795473542418,-0.6646781537310757,0.0,-0.21673638896242087
0.6319063991258019,-0.6800007645358702,0.03790884362354108,-0.1942666683522879,-0.21936611509003764,-0.4070697997252483,-0.24937013797494573,0.260185834694256,0.0,1.1538694477673639
0.6618722442636161,-0.8766085829955893,0.5135736481076677,-0.6376742381683091,-0.15081660231901392,0.08558910687342781,-0.2911905972013683,-0.938230955264644,4.0,-0.4548026010061091
1.05142823105528,-0.7829858123004874,-0.6755883631026488,-0.08364333650128053,-0.14608904971411574,0.3103862653039426,-0.11083986678742094,-0.25421751149148936,1.0,-0.7972384205037332
-1.2709247671257857,1.1035130172058571,1.7820131267320052,-0.6271604504304035,-0.5384759159206652,-0.7033541771202563,-0.5238169016483438,-0.8847086120086046,3.0,-0.5876366468565728
0.9015990053661802,-0.7455367040224433,-0.2792010260325433,-0.4214559077322493,-0.10826862887493025,0.3293346847885071,-0.05333673535108991,-0.8697770349116349,1.0,-0.7989635379823106
0.6468893216947055,-0.7689423966962212,1.0685159200058154,-0.8319507507165659,-0.7417606779312873,-0.7868994812112905,-0.8113325588299991,-0.7812390918436878,0.0,-0.7265086038820576
0.731792549585197,-0.7221310113486686,1.8612905941460263,0.06994938871334126,-0.43446975861290515,-0.3166341612761906,-0.35130750733935073,3.3394030031387105,0.0,2.523621351345253
-1.2958963047406415,0.8226447051205448,-0.5963108956886277,-0.7313840853974682,-0.9923209659908911,-0.9488223386248414,-0.9969108466472493,3.5980768035510025,4.0,2.523621351345253
1.3011436072037823,-1.3634469906101292,-0.3584784934465644,-0.7574399941392345,-0.9214076769174184,-0.8359931135122075,-0.8609943541613758,0.5512464361337784,0.0,-0.29091644054125126
0.9465477730729124,-1.0170427390382473,-0.2792010260325433,0.27702529502948314,-0.1319063918994212,0.03218901559874613,-0.003674940019713103,1.2099708355983327,0.0,0.6993009921622056
-1.8153042871295222,1.6371628101679498,1.3063483222478787,-0.5878480267147562,-0.6424820732284253,-0.6766541314829154,-0.5970027052945833,-0.2699377282238624,0.0,-0.7955133030251557
-1.3358507649244011,0.9958468309064892,1.8612905941460263,-0.7606398425812058,-0.7559433357459818,-0.7722575207004907,-0.7590569847969708,-0.28197762665768655,3.0,-0.05285022849756301
0.04757241893830599,0.677529410543136,-0.3584784934465644,-0.046616518815612774,0.043013054481811745,0.12004077866354503,0.022462846996801004,-0.8118908856730305,1.0,-0.992176695582985
0.961530695641823,-0.9421445224821623,-0.9134207653447121,0.24639817422775795,-0.0846308658504393,0.11228915251076865,0.05644197011826935,1.4867307716492084,0.0,0.3741163474503561
-2.3347122695184095,2.306565620637943,1.8612905941460263,-0.1906096987043207,-0.33755493021249233,-0.44582793048913016,-0.3382386138310937,-0.8007447788259968,4.0,-0.8282905351181272
1.076399768670129,-0.740855565487689,-0.834143297930691,-0.08272909408928873,0.0004650810377280599,0.06750197918361628,0.004166396085241129,-0.7903873116143665,1.0,-0.967162492143612
-0.35696649042226863,0.7898767353772617,0.3550187132796255,-0.7501260548433001,-0.8292204011219038,-0.7481413504474087,-0.8453116819514674,-0.7631529562051048,1.0,-0.8955701167826479
0.8616445451824207,-0.9000142756693673,0.19646377845158328,-0.6943572677118005,-0.6353907443210781,-0.04791112131327638,-0.6257542710127488,-0.1633662254930257,0.0,-0.49103006805623556
-1.2958963047406415,0.9911656923717349,1.0685159200058154,-0.6646443893220672,-0.6613922836480182,-0.47166668433171804,-0.6022302626978862,-0.5613137855175458,3.0,-0.9499113173578375
0.6718608593095614,-0.7221310113486686,1.702735659317984,-0.22535091036000895,-0.202819680972894,0.30349593094591915,-0.18925322783696327,-0.5847626706768716,0.0,-0.24692594483752625
0.766752702245991,-0.8578840288565689,-0.2792010260325433,-0.4964237855155766,-0.6093892049941381,-0.596553994570893,-0.6100715988028405,0.6534541328820499,0.0,-0.41253722278096155
0.6518836292176781,-0.740855565487689,-0.2792010260325433,2.234418299103919,6.245562072108233,4.992368461580872,6.28246283745193,-0.9793979442326978,0.0,-0.2581392084482797
1.2611891470200227,-1.4523886227704803,-1.8647503743129652,0.26925423452755287,0.9530669309247127,1.601462665638585,0.9294440564698405,-1.2837602675226898,4.0,-0.8507170623396341
-1.0811410812529263,0.7945578739120159,-0.834143297930691,-0.3140324243232132,-0.6779387177651618,-0.7059380525045151,-0.8217876736366047,2.264434604108278,0.0,2.523621351345253
-0.8963517029030325,1.4218304375692103,0.5135736481076677,0.14126029684870137,0.04064927817936265,0.030466432009240273,0.030304183101755238,-0.635551063196846,1.0,-1.061181394726083
-1.3458393799703392,1.0379770777192843,1.8612905941460263,-0.6404169654042845,-0.5597499026427071,-0.7352219735261147,-0.5394995738582523,-0.8419117677940506,3.0,-0.21673638896242087
-1.485679990613501,1.2907585585960644,-0.6755883631026488,-0.6779009042959482,-0.7701259935606765,-0.8153221104381372,-0.8244014523382561,1.0777422567290411,0.0,1.528219940618671
0.6219177840798567,-0.7127687342791568,1.3063483222478787,-0.11838454815696879,-0.28318807525616313,-0.5801894504705872,-0.23107368706338585,1.4688549399133992,0.0,2.523621351345253
0.8216900849986613,-0.8017103664395078,-0.1999235586185222,-0.3071756062332747,0.00755640994507534,-0.1624629300154161,0.05644197011826935,-0.8751397844323777,0.0,-0.5384707987171155
1.7006882090413844,-0.9187388298083876,-0.9134207653447121,-1.163363625063592,-1.2239710436309024,-1.1589775365445565,-1.2478336020057847,-0.7913336791768504,1.0,-0.45221492478824293
0.6668665517865888,-0.7970292279047502,0.5135736481076677,-0.56179211797299,-0.49829171877903067,-0.29165669922835563,-0.5891613691896291,-1.4945373540781528,0.0,-1.0146032228044919
-1.4107653777689475,1.0005279694412434,1.8612905941460263,0.3053668098012288,0.7852388134508271,-0.21241785411108605,0.5974941613601114,-0.26920166456415245,3.0,2.523621351345253
0.8117014699527232,-0.9234199683431419,-0.3584784934465644,1.7750114870780414,1.7543870974549554,1.736685477414795,1.8285839298379258,0.19446586507731187,0.0,-0.477229128227616
0.9365591580269742,-0.9561879380864284,-0.2792010260325433,0.16914469041445115,0.428308591781014,-0.45960859920517705,0.3335025124933189,-0.7808184840381394,0.0,-1.096546303036921
-1.3408450724473666,1.2486283117832693,0.19646377845158328,-0.624874844400424,-0.5148381528961743,-0.7576155601896909,-0.5264306803499953,-0.9913326907151349,3.0,-0.005409497836683109
-0.28205187757772227,1.6465250872374617,0.2757412458656044,-0.4342553015001344,-0.4202871007982106,-0.8359931135122075,-0.7564432060953195,-0.5087378098239905,1.0,-0.5315703288028056
-1.106112618867775,0.7898767353772617,-0.6755883631026488,0.023780146907755543,-0.29027940416351045,0.070947146362628,-0.2441425805716429,1.012968654674581,0.0,0.4871115422971792
-0.9163289329949157,1.3797001907564155,0.5928511155216888,-0.5974475720406701,-0.7748535461655746,-0.6990477181464917,-0.7015538533606398,-0.006794969877617928,1.0,-0.8282905351181272
0.4171511756380866,-0.6191459635840548,-0.12064609120450112,-0.9599446883954174,-1.0679618076692623,-1.0177256822050758,-1.1014619947133057,2.3125941978435756,0.0,1.0572628689670267
-1.4107653777689475,0.9771222767674688,1.8612905941460263,-0.8241796902146356,-0.8552219404488438,-0.8695834935075718,-0.88713214117789,-1.0166743109994285,3.0,0.3585902901431591
-0.0423251164751582,0.5511386701047443,-2.0233053091410076,-0.2765484854315496,-0.4746539557545397,-0.36314391819284886,-0.41403819617898463,0.29204687596455053,1.0,-0.829153093857416
-0.42189248822088404,-0.3289153744292305,1.702735659317984,-0.30534712140929116,-0.29264318046595955,-0.3786471704984016,-0.24937013797494573,-0.804162217246078,0.0,-0.6152385265138121
-0.08227957665891769,0.4996461462224373,-0.5170334282746066,0.28022514347145444,0.7616010504263362,2.3723188219424576,1.0000160814144288,-1.3384918582196808,1.0,-1.2647452571982223
-1.7553725968538794,1.6371628101679498,0.2757412458656044,-0.6815578739439153,-0.7772173224680237,-0.8359931135122075,-0.8113325588299991,-0.024618225637733204,0.0,-0.7877502743715571
-1.3408450724473666,0.9724411382327112,0.19646377845158328,1.440398764289044,1.9907647276998648,1.3336009174704238,2.1265547018261866,-0.32135703245215946,3.0,0.20332971707118846
-1.255941844556875,0.8179635665857905,-0.4377559608605855,-0.9690871125153353,-0.7724897698631255,-0.9109254996557125,-0.7642845422002736,-0.37146193728811766,3.0,-0.2253619763553081
1.2162403793132908,-1.2838676355192935,-1.1512531675867754,-0.6285318140483912,-0.7063040333945508,-0.4613311827946829,-0.6571196154325658,0.5606049598072309,0.0,-0.2814282944090753
-1.4507198379527069,1.2486283117832693,0.11718631103756218,-0.458482725417917,-0.5975703234818925,-0.5483216540647289,-0.5604098034714636,-0.29985345839349525,0.0,-0.10287863537630909
0.6818494743554995,-0.7502178425572008,1.2270708548338576,-0.6989284797717594,-0.4510161927300488,0.14932469968514464,-0.33039727772613947,-1.4091013935761254,0.0,-0.7920630680680008
-0.5867046364788946,1.4405549917082308,-0.9134207653447121,-0.9700013549273271,-0.9639556503615021,-0.9565739647776178,-0.9367939365092668,-1.2185134816869874,1.0,-0.8550298560360777
1.2412119169281466,-0.675319626001116,-0.5170334282746066,0.8059145303667373,0.9317929442026709,-0.24084048333793276,-0.13959143250558648,0.3399961657970728,1.0,-0.854167297296789
0.6868437818784721,-0.8251160591132825,1.0685159200058154,-0.6308174200783706,-0.7370331253263891,-0.42687951100456567,-0.6884849598523828,0.2547179332221264,0.0,-0.7868877156322684
0.9365591580269742,-0.9561879380864284,-0.1999235586185222,0.1883437810662789,0.4472188022006067,-0.46219247458943585,0.4302123244544211,-0.628453306478216,0.0,-1.150024944872822
-0.4119038731749388,-0.3663644827072746,-1.0719757001727543,-0.5028234823995191,-0.6755749414627127,-0.571576532523058,-0.6754160663441257,0.5376818344048411,0.0,-0.11926725142279487
-1.131084156482624,0.7617899041687294,-0.9134207653447121,0.7195186224335126,0.986159799159,0.044247100725287154,1.0601329915524111,-0.7797143885485747,0.0,-1.0344420738081326
-2.249809041627918,2.4469997766806006,0.19646377845158328,-0.2980331821133568,-0.09881352366513386,-0.3209406202499553,-0.08208830106925542,-1.2342336984193605,4.0,-1.150024944872822
0.6219177840798567,-0.7736235352309755,1.623458191903963,-0.07724363961733796,-0.3895580088663724,-0.3502245412715549,-0.3643764008476078,0.06302592584342355,0.0,0.7708933675231698
-1.1260898489596585,0.44815362234013045,-0.1999235586185222,0.12251832740286954,0.529950972786325,0.7177772842220786,0.5765839317469001,-0.6907558376750791,0.0,-0.6773427557426003
0.8166957774756887,-0.7783046737657298,-0.3584784934465644,-0.6468166622882271,-0.8504943878439456,-0.7016315935307504,-0.8191738949349533,1.5339965737977141,0.0,1.0141349320025905
-1.380799532631126,0.9022240602113839,0.11718631103756218,1.0993863446161038,2.428063343652947,0.6066706426989507,2.7120411309961026,-0.28034777141118616,4.0,1.1866466798603355
1.156308689037655,-1.241737388706495,0.5928511155216888,-0.09507136665117798,-0.1957283520655467,-0.29251799102310855,-0.20493590004687173,0.6688588937602618,4.0,1.55582182027591
-1.1111069263907478,1.309483112735088,-0.3584784934465644,-0.3122039394992296,-0.46283507424229425,-0.2451469423116974,-0.4192657535822874,-0.09149486671993544,1.0,-0.6807929906997552
1.1862745341754763,-1.2604619428455155,-2.0233053091410076,1.6534172462831325,1.0665281934422692,0.7797902934442896,1.0313814258342455,2.3950333277310696,4.0,2.244143694228313
-1.2609361520798477,0.8039201509815244,1.623458191903963,-0.7158419643936077,-0.8197652959121073,-0.8738899524813365,-0.855766796758073,1.747823066943404,3.0,2.523621351345253
0.7068210119703483,-0.8251160591132825,-1.3890855698288387,0.443874535217986,0.8112403527777671,1.9054986691863693,0.9791058518012173,-0.6557928138388648,0.0,-0.4030490766487856
-1.5256344507972603,1.543540039472848,-0.04136862379048002,-0.516994239785392,-0.39428556147127053,-0.7774252714690083,-0.6022302626978862,-1.4075766902810123,1.0,-1.1948779993158356
1.1613029965606205,-0.5723345782365022,-1.3890855698288387,0.8973387715659169,0.579590275137756,0.9554938195738873,0.7255693177410305,-0.28565794495623525,1.0,-0.932660142572063
-0.901346010426005,1.8524951827666893,-0.5170334282746066,0.08869135815917308,0.17302075111651188,-0.37778587870364866,-0.28073548239476265,-0.5220921076501535,1.0,-0.9723378445793444
0.8166957774756887,-0.9093765527388757,-0.6755883631026488,0.06720666147736587,-0.3068258382806541,-0.1572951792468985,-0.23630124446668868,1.1719584051718925,0.0,0.8545615652341763
1.1762859191295312,-1.3306790208668429,-0.5170334282746066,0.2610260528196267,-0.25482275962677403,-0.29424057461261444,-0.23107368706338585,2.2630150527645525,4.0,1.7153951870443243
1.1413257664687444,-0.7034064572096482,0.9099609851777731,-0.7647539334351688,-0.7984913091900655,-0.7886220648007964,-0.8270152310399075,-0.9569480026115497,1.0,-1.0516932485939072
0.756764087200053,-0.8297971976480366,-0.9926982327587331,1.0513886179865346,0.6812326561430669,1.07090692007078,0.8144377935971785,0.9820539809667707,0.0,0.6622109663727904
0.6718608593095614,-0.8251160591132825,0.2757412458656044,-0.6865862072098702,-0.6401182969259763,-0.18399522488423936,-0.5734786969797206,-0.8918589447029281,0.0,-0.9412857299649503
1.5258874457374356,-0.8766085829955893,-0.834143297930691,-0.03975970072567431,-0.17445436534350486,-0.8730286606865836,-0.7433743125870623,-0.6999040574457577,1.0,0.11276104944587229
-1.176032924189356,0.6166746095913173,0.19646377845158328,-0.4095707563763559,-0.2713691937439177,-0.5844959094443519,-0.37483151565421347,-0.7165706417406148,4.0,1.0641633388813365
-1.3208678423554905,1.0098902465107553,1.8612905941460263,0.08229166127523051,-0.406104442983516,-0.47080539253696513,-0.38267285175916765,1.9073911531733443,3.0,1.2185613532140185
1.20125745674438,-1.171520310685168,-1.706195439484923,1.6415320949272392,2.7093527236443893,3.4325690212833146,2.8270473938687646,-0.820250465808306,0.0,-0.775674452021515
0.20239595215037137,-0.6472327947925838,-1.7854729068989441,-0.14946879016468986,-0.35646514063208506,-0.44324405510487136,-0.35130750733935073,0.7018240305201207,4.0,0.6216707056262203
-0.12722834436564978,0.5230518388962153,-1.7854729068989441,-0.35700181768682765,-0.15081660231901392,-0.023794951060194334,-0.21277723615182598,-1.26099487004738,1.0,-1.168138678397885
-1.2010044618042048,0.8881806446071178,-0.9926982327587331,1.8344372438575083,3.690319889160763,2.7771259654763347,3.6712979145021705,-0.5114191845843619,0.0,0.05496961391352768
-1.1161012339137133,0.7851955968425041,-0.4377559608605855,0.29485302206332314,0.26048047430712834,0.996835825722028,0.3439576272999245,0.26186826591644957,0.0,-0.27280270701618803
1.236217609405174,-1.3774904062143953,0.03790884362354108,-0.7286413581614929,-0.5810238893647489,-0.3192180366604494,-0.5264306803499953,-1.4186702211523525,4.0,-1.071532099597548
0.6269120916028292,-0.7689423966962212,1.2270708548338576,-0.39859984743245436,-0.17445436534350486,-0.5500442376542347,-0.13959143250558648,-1.028924513336027,0.0,-0.1632577471265199
0.7467754721541078,-0.7642612581614636,-0.04136862379048002,-0.297118939701365,-0.5290208107108689,-0.28045990589656755,-0.4061968600740304,0.35356076752601023,0.0,0.36894099501462374
-1.41575968529192,1.0052091079759977,1.8612905941460263,0.6605499868600417,1.3596364549459568,0.03563418277775785,1.3737864357505802,0.3739076701194164,3.0,2.523621351345253
0.5519974787582758,-0.7642612581614636,-0.2792010260325433,-0.48042454330572015,-0.18154569425085212,-0.38036975408790746,-0.1997083426435689,-0.6194628146346179,0.0,0.7450166053445081
0.7267982420622315,-0.7361744269529348,0.5135736481076677,-0.05347333690555125,0.29593711884386475,0.3947928611897298,0.2838407171619421,-0.6842364166890782,0.0,0.13432501792809043
-0.7914712449206647,1.0847884630668367,-0.04136862379048002,-0.5759628753588628,-0.68266627037006,-0.5646861981650345,-0.7041676320622912,-0.1268259223860047,1.0,-0.6644043746532694
-1.4007767627230094,0.9864845538369773,1.8612905941460263,-1.1322793830558708,-1.2026970569088604,-1.1512259103917801,-1.2321509297958761,-0.10784599516063133,3.0,-0.3875230193415885
0.6369007066487674,-0.7642612581614636,-0.4377559608605855,-0.42556999858621236,-0.330463601305145,-0.07891762592438187,-0.359148843444305,-1.3466937104278753,0.0,-0.6928688130497973
1.5458646758293189,-0.8578840288565689,-0.12064609120450112,0.31176650668517136,0.23447893498018832,0.8073516308763834,0.08780731453808628,-0.48539407661605194,1.0,-1.2207547614944974
0.7967185473838124,-0.6893630416053821,0.751406050349731,0.1586309026765455,-0.24773143071942674,-0.31146641050767304,-0.16050166211879777,1.3907796160084698,1.0,1.3591584277180806
1.2761720695889334,-1.358765852075375,-0.3584784934465644,2.397610569644455,2.6431669871758148,2.130295827616884,2.7068135735928,-0.4155731808950105,4.0,-0.17360845199798458
-0.891357395380067,1.2813962815265558,-1.0719757001727543,-0.3432881815069507,-0.6684836125553654,-0.45788601561567116,-0.6335956071177031,1.2499285771254351,1.0,-0.5514091798064463
0.6968323969244101,-0.6706384874663617,0.2757412458656044,3.6533225225151873,2.2862367655060014,2.5221835942294675,2.5708970811069265,3.1341463940310708,0.0,2.523621351345253
1.0714054611471635,-0.7314932884181772,-1.3098081024148176,0.4406746867760147,0.6883239850504143,1.0020035764905455,0.7386382112492875,-0.7913336791768504,1.0,-0.8075891253751978
0.606934861510946,-0.8344783361827942,-0.834143297930691,-0.05393045811154715,-0.1224512866896248,-0.2554824438487326,-0.1709567769254034,0.5947793440080421,0.0,1.1314429205458572
0.7168096270162864,-0.8157537820437739,-0.2792010260325433,-0.265577576487648,0.0973799094381409,0.25526359043975505,0.022462846996801004,-0.8067910160307556,0.0,-0.5289826525849395
-0.15219988198049858,0.4902838691529288,0.2757412458656044,-0.5252224214933182,-0.633026968018629,-0.4802796022792474,-0.594388926592932,-0.6830797452238199,1.0,-1.1137974778226953
-1.4407312229067688,0.9630788611632026,0.6721285829357099,-0.7258986309255174,-0.6755749414627127,-0.5190377330431293,-0.6780298450457771,-0.19985395262435304,4.0,0.14640084027813258
1.1712916116065657,-0.7080875957444025,-1.7854729068989441,-0.1147275785090016,0.16356564590671552,-0.10647896335647564,-0.0271989483345758,-0.45432167498116083,1.0,-0.8619303259503875
-0.08727388418189029,-0.567653439701748,-0.04136862379048002,-0.2966618184953691,0.10683501464793727,-0.2864889484598381,0.12962777376450885,-0.7413339262922793,4.0,0.7200024019051351
0.7118153194933209,-0.7595801196267093,0.9892384525917942,-0.5745915117408752,-0.5762963367598507,-0.24342435872219154,-0.5917751478912805,-0.37209284899644024,0.0,-0.5677977958529321
-1.3907881476770712,2.306565620637943,-0.2792010260325433,-0.2651204552816521,-0.09881352366513386,-0.5078409397113411,-0.06117807145604414,-0.9076317374109948,1.0,-1.1258733001727375
0.7767413172919292,-0.7127687342791568,0.3550187132796255,-0.12889833589487446,-0.38719423256392327,-0.3700342525508723,-0.3643764008476078,0.5668615009147644,1.0,2.0552433303240822
-1.4207539928148927,0.9958468309064892,-2.1025827765550287,-0.6532163591721697,-0.1626354838312594,-0.7300542227575971,-0.35392128604100215,-0.12430227555271409,3.0,0.5828555623582277
0.6219177840798567,-0.6940441801401364,1.8612905941460263,-0.6861290860038743,-0.7677622172582274,-0.7576155601896909,-0.7224640829738511,0.5230657131620327,0.0,0.3629030838396027
0.6119291690339186,-0.7548989810919551,0.43429618069364656,0.27656817382348725,0.6363209063965342,0.7806515852390425,0.696817752022865,-0.9602077131045502,0.0,-0.7040820766605508
-0.09226819170485578,0.560500947174256,-1.626917972070902,-0.5096803004894577,-0.7157591386043473,-0.6146411222607044,-0.6545058367309144,1.1091301142180938,1.0,-0.7230583689249027
0.7817356248149018,-0.7970292279047502,0.5928511155216888,-0.4580256042119211,-0.5715687841549526,-0.5405700279119525,-0.563023582173115,0.18353006213305215,0.0,-0.24088803366250516
-1.2159873843731155,1.0754261859973284,-0.5170334282746066,0.40776195994431,-0.06335687912839746,0.20272479095982632,0.025076625698452416,0.9379953133355713,3.0,0.255083241428512
0.9665250031647885,-0.7221310113486686,-0.04136862379048002,0.07040650991933715,-0.39428556147127053,-0.2451469423116974,-0.29641815460467114,0.7658615689148712,1.0,0.2248936855534066
-1.485679990613501,1.0520204933235504,0.5928511155216888,-0.39951408984444614,-0.5999340997843416,-0.7429735996788911,-0.6597333941342173,1.5112837522980984,3.0,1.681755396212064
0.7267982420622315,-0.7080875957444025,0.03790884362354108,0.4228469597421746,1.1752619033549274,0.20100220737032046,1.2195734923531472,-0.32377552733406295,0.0,-0.37544719699154633
-1.41575968529192,1.0052091079759977,1.8612905941460263,0.010523631933874494,0.555952512113265,-0.3536697084505666,0.48771545589075216,0.08300479660697471,3.0,2.523621351345253
0.5769690163731246,-0.7783046737657298,0.5135736481076677,-0.17872454734842735,-0.09881352366513386,-0.24945340128546206,-0.08731585847255825,0.2355277020939786,0.0,1.0055093446097032
0.561986093804221,-0.7642612581614636,1.3856257896618998,-0.02878879178177275,-0.08226708954799021,-0.17193713975769834,0.006780174786892541,1.1374685651169198,0.0,2.2907218661499043
-0.06230234656703439,-0.567653439701748,1.8612905941460263,-0.36431575698276203,-0.4581075216373961,-0.6146411222607044,-0.37483151565421347,0.1322159098561422,0.0,2.0319542443632868
-0.47183556345058164,1.9367556763922826,-0.834143297930691,-0.6399598441982886,-0.6401182969259763,-0.7593381437791967,-0.7773534357085307,-0.7174118573517116,1.0,-1.1690012371371739
-2.284769194288705,2.4048695298678022,1.3856257896618998,0.1865152962422953,0.14229165918467368,-0.188301683858004,0.11133132285294897,-0.9288198556154975,4.0,-1.007702752890182
-1.2709247671257857,0.9677599996979569,0.5135736481076677,-0.20615181970818125,-0.3635564695394323,-0.386398796651178,-0.27812170369311123,-0.021463667096119764,3.0,0.3111495594822791
-1.4407312229067688,0.9864845538369773,0.830683517763752,0.2587404467896472,0.35975907900999027,-0.028962701828711915,0.3125922828801076,-0.12908668934082768,3.0,1.1262675681101249
0.8816217752743041,-0.8204349205785282,-0.2792010260325433,-0.6843006011798908,-0.8670408219610892,-0.7757026878795025,-0.874063247669633,1.942301601033865,0.0,0.4474338402898978
0.5669804013271865,-0.6472327947925838,0.3550187132796255,-0.6582446924381246,-0.7275780201165928,-0.5043957725323294,-0.7015538533606398,-0.0920732024525646,0.0,-0.18654683308731546
0.5420088637123377,-0.5302043314237038,-2.0233053091410076,1.8024387594377953,1.2272649820088075,1.3844171333608466,1.3215108617175522,1.0757969456283798,1.0,0.38274193484324337
1.2212346868362634,-1.358765852075375,-0.7548658305166699,-0.5832768146547972,0.18011208002385917,-0.5672700735492933,0.3439576272999245,-1.4956940255434108,4.0,-0.4953428617526792
-1.5905604485958686,1.2813962815265558,0.5135736481076677,-0.010503943541936822,-0.14608904971411574,-0.11336929771449908,-0.09254341587586107,-0.5941737703260179,0.0,-0.08562746059053458
0.6019405539879805,-0.7080875957444025,1.0685159200058154,-0.6312745412843666,-0.7370331253263891,-0.8032640253115962,-0.7172365255705483,2.0142255357826486,0.0,1.5463336741437341
0.64189501417174,-0.7595801196267093,0.9892384525917942,-0.4484260588860073,-0.2619140885341213,0.3818734842684358,-0.2755079249914598,-1.1041607345535045,0.0,-0.3875230193415885
-0.18216572711831996,1.543540039472848,-0.5963108956886277,-0.2687774249296193,0.10210746204303908,-0.4070697997252483,-0.38005907305751624,-1.1333404010634278,1.0,-0.9939018130615626
0.8266843925216267,-0.8859708600651012,-0.5963108956886277,0.11429014569494338,0.29593711884386475,1.0235358713593687,0.3831643078246957,0.08931391369020113,0.0,-0.2546889734911248
0.721803934539259,-0.7034064572096482,0.9892384525917942,-0.6299031776663788,-0.3068258382806541,-0.49061510381628254,-0.30164571200797397,-0.9925419381560867,0.0,2.523621351345253
1.2062517642673525,-1.3540847135406207,1.3063483222478787,0.2354272652838564,0.2415702638875356,-0.2279211064166388,0.42498476705111826,-0.6064765486383099,4.0,1.2660020838748982
-0.8963517029030325,1.3843813292911697,0.43429618069364656,0.11611863051892697,-0.09644974736268477,-0.22103077205861535,-0.050722956649438496,-0.1444914502190392,1.0,-0.5074186841027214
